date,usd_idr,us10y_yield
2016-12-14,13280.0,2.5250000953674316
2016-12-15,13418.0,2.5799999237060547
2016-12-16,13411.0,2.5969998836517334
2016-12-19,13383.0,2.5420000553131104
2016-12-20,13370.0,2.568000078201294
2016-12-21,13421.0,2.5460000038146973
2016-12-22,13439.0,2.552999973297119
2016-12-23,13449.0,2.5429999828338623
2016-12-26,13442.0,
2016-12-27,13442.0,2.562999963760376
2016-12-28,13429.0,2.50600004196167
2016-12-29,13490.0,2.4769999980926514
2016-12-30,13466.0,2.446000099182129
2017-01-02,13512.0,
2017-01-03,13506.0,2.450000047683716
2017-01-04,13443.0,2.4519999027252197
2017-01-05,13348.0,2.368000030517578
2017-01-06,13319.0,2.4179999828338623
2017-01-09,13351.0,2.375999927520752
2017-01-10,13314.0,2.378999948501587
2017-01-11,13291.0,2.369999885559082
2017-01-12,13241.0,2.3610000610351562
2017-01-13,13258.0,2.380000114440918
2017-01-16,13313.0,
2017-01-17,13349.0,2.3269999027252197
2017-01-18,13296.0,2.3889999389648438
2017-01-19,13370.0,2.4590001106262207
2017-01-20,13378.0,2.4670000076293945
2017-01-23,13406.0,2.4030001163482666
2017-01-24,13345.0,2.4709999561309814
2017-01-25,13342.0,2.5230000019073486
2017-01-26,13316.0,2.507999897003174
2017-01-27,13387.0,2.4809999465942383
2017-01-30,13326.0,2.4830000400543213
2017-01-31,13338.0,2.4509999752044678
2017-02-01,13345.0,2.4739999771118164
2017-02-02,13360.0,2.4700000286102295
2017-02-03,13346.0,2.490999937057495
2017-02-06,13338.0,2.4130001068115234
2017-02-07,13326.0,2.3889999389648438
2017-02-08,13310.0,2.3510000705718994
2017-02-09,13302.0,2.3949999809265137
2017-02-10,13288.0,2.4089999198913574
2017-02-13,13335.0,2.434000015258789
2017-02-14,13323.0,2.4700000286102295
2017-02-15,13321.0,2.502000093460083
2017-02-16,13316.0,2.450000047683716
2017-02-17,13321.0,2.424999952316284
2017-02-20,13350.0,
2017-02-21,13347.0,2.427000045776367
2017-02-22,13358.0,2.4179999828338623
2017-02-23,13338.0,2.388000011444092
2017-02-24,13325.0,2.316999912261963
2017-02-27,13324.0,2.36899995803833
2017-02-28,13339.0,2.3580000400543213
2017-03-01,13391.0,2.4630000591278076
2017-03-02,13392.0,2.489000082015991
2017-03-03,13373.0,2.492000102996826
2017-03-06,13278.0,2.49399995803833
2017-03-07,13342.0,2.510999917984009
2017-03-08,13336.0,2.552000045776367
2017-03-09,13368.0,2.5980000495910645
2017-03-10,13403.0,2.5820000171661377
2017-03-13,13346.0,2.6080000400543213
2017-03-14,13372.0,2.5950000286102295
2017-03-15,13390.0,2.507999897003174
2017-03-16,13217.0,2.5220000743865967
2017-03-17,13283.0,2.500999927520752
2017-03-20,13330.0,2.4730000495910645
2017-03-21,13332.0,2.436000108718872
2017-03-22,13308.0,2.3959999084472656
2017-03-23,13327.0,2.4179999828338623
2017-03-24,13318.0,2.4000000953674316
2017-03-27,13320.0,2.372999906539917
2017-03-28,13308.0,2.4089999198913574
2017-03-29,13309.0,2.385999917984009
2017-03-30,13303.0,2.4159998893737793
2017-03-31,13299.0,2.3959999084472656
2017-04-03,13335.0,2.3499999046325684
2017-04-04,13316.0,2.3499999046325684
2017-04-05,13332.0,2.3570001125335693
2017-04-06,13323.0,2.3429999351501465
2017-04-07,13353.0,2.372999906539917
2017-04-10,13373.0,2.3610000610351562
2017-04-11,13271.0,2.2980000972747803
2017-04-12,13291.0,2.2960000038146973
2017-04-13,13277.0,2.2320001125335693
2017-04-14,13276.0,
2017-04-17,13287.0,2.252000093460083
2017-04-18,13279.0,2.178999900817871
2017-04-19,13296.0,2.2019999027252197
2017-04-20,13343.0,2.240999937057495
2017-04-21,13317.0,2.236999988555908
2017-04-24,13105.0,2.2730000019073486
2017-04-25,13124.0,2.3269999027252197
2017-04-26,13303.0,2.311000108718872
2017-04-27,13261.0,2.2960000038146973
2017-04-28,13351.0,2.2820000648498535
2017-05-01,13322.0,2.325000047683716
2017-05-02,13325.0,2.2960000038146973
2017-05-03,13295.0,2.309000015258789
2017-05-04,13304.0,2.3559999465942383
2017-05-05,13340.0,2.3519999980926514
2017-05-08,13315.0,2.375999927520752
2017-05-09,13324.0,2.4070000648498535
2017-05-10,13359.0,2.4140000343322754
2017-05-11,13353.0,2.4000000953674316
2017-05-12,13312.0,2.3350000381469727
2017-05-15,13323.0,2.3380000591278076
2017-05-16,13285.0,2.3289999961853027
2017-05-17,13274.0,2.2160000801086426
2017-05-18,13318.0,2.2330000400543213
2017-05-19,13399.0,2.244999885559082
2017-05-22,13328.0,2.253999948501587
2017-05-23,13296.0,2.2850000858306885
2017-05-24,13296.0,2.2660000324249268
2017-05-25,13302.0,2.255000114440918
2017-05-26,13302.0,2.25
2017-05-29,13288.0,
2017-05-30,13315.0,2.2170000076293945
2017-05-31,13319.0,2.196000099182129
2017-06-01,13294.0,2.2170000076293945
2017-06-02,13288.0,2.1589999198913574
2017-06-05,13304.0,2.181999921798706
2017-06-06,13283.0,2.1470000743865967
2017-06-07,13259.0,2.177999973297119
2017-06-08,13313.0,2.194000005722046
2017-06-09,13293.0,2.1989998817443848
2017-06-12,13295.0,2.2130000591278076
2017-06-13,13314.0,2.2070000171661377
2017-06-14,13282.0,2.138000011444092
2017-06-15,13286.0,2.1619999408721924
2017-06-16,13294.0,2.1570000648498535
2017-06-19,13277.0,2.190000057220459
2017-06-20,13286.0,2.1530001163482666
2017-06-21,13291.0,2.1549999713897705
2017-06-22,13301.0,2.1530001163482666
2017-06-23,13341.0,2.1440000534057617
2017-06-26,13284.0,2.13700008392334
2017-06-27,13318.0,2.197999954223633
2017-06-28,13308.0,2.2209999561309814
2017-06-29,13296.0,2.2669999599456787
2017-06-30,13278.0,2.302000045776367
2017-07-03,13298.0,2.3459999561309814
2017-07-04,13364.0,
2017-07-05,13351.0,2.3340001106262207
2017-07-06,13363.0,2.369999885559082
2017-07-07,13383.0,2.3929998874664307
2017-07-10,13408.0,2.371000051498413
2017-07-12,13349.0,2.3269999027252197
2017-07-13,13363.0,2.3480000495910645
2017-07-14,13341.0,2.319000005722046
2017-07-17,13332.0,2.309000015258789
2017-07-18,13321.0,2.263000011444092
2017-07-19,13302.0,2.2679998874664307
2017-07-20,13309.0,2.2660000324249268
2017-07-21,13303.0,2.2320001125335693
2017-07-24,13265.0,2.253999948501587
2017-07-25,13316.0,2.3259999752044678
2017-07-26,13328.0,2.2820000648498535
2017-07-27,13329.0,2.309999942779541
2017-07-28,13311.0,2.2890000343322754
2017-07-31,13320.0,2.2920000553131104
2017-08-01,13318.0,2.250999927520752
2017-08-02,13317.0,2.26200008392334
2017-08-03,13317.0,2.2279999256134033
2017-08-04,13319.0,2.2669999599456787
2017-08-07,13309.0,2.256999969482422
2017-08-08,13315.0,2.2829999923706055
2017-08-09,13306.0,2.240999937057495
2017-08-10,13326.0,2.2119998931884766
2017-08-11,13327.0,2.188999891281128
2017-08-14,13351.0,2.2190001010894775
2017-08-15,13342.0,2.2660000324249268
2017-08-16,13354.0,2.2260000705718994
2017-08-17,13350.0,2.1989998817443848
2017-08-18,13372.0,2.194000005722046
2017-08-21,13355.0,2.180000066757202
2017-08-22,13344.0,2.2149999141693115
2017-08-23,13325.0,2.1710000038146973
2017-08-24,13351.0,2.194000005722046
2017-08-25,13333.0,2.1689999103546143
2017-08-28,13339.0,2.1589999198913574
2017-08-29,13303.0,2.135999917984009
2017-08-30,13333.0,2.1429998874664307
2017-08-31,13334.0,2.121000051498413
2017-09-01,13321.0,2.1570000648498535
2017-09-04,13331.0,
2017-09-05,13353.0,2.069999933242798
2017-09-06,13333.0,2.1080000400543213
2017-09-07,13339.0,2.061000108718872
2017-09-08,13289.0,2.061000108718872
2017-09-11,13197.0,2.125
2017-09-12,13176.0,2.1710000038146973
2017-09-13,13208.0,2.194999933242798
2017-09-14,13242.0,2.197000026702881
2017-09-15,13262.0,2.2019999027252197
2017-09-18,13252.0,2.2290000915527344
2017-09-19,13268.0,2.243000030517578
2017-09-20,13256.0,2.2769999504089355
2017-09-21,13273.0,2.2780001163482666
2017-09-22,13273.0,2.26200008392334
2017-09-25,13306.0,2.2200000286102295
2017-09-26,13319.0,2.2290000915527344
2017-09-27,13375.0,2.309000015258789
2017-09-28,13433.0,2.309000015258789
2017-09-29,13508.0,2.3259999752044678
2017-10-02,13465.0,2.3369998931884766
2017-10-03,13531.0,2.3340001106262207
2017-10-04,13536.0,2.3299999237060547
2017-10-05,13470.0,2.3499999046325684
2017-10-06,13451.0,2.369999885559082
2017-10-09,13497.0,2.3610000610351562
2017-10-10,13510.0,2.3450000286102295
2017-10-11,13510.0,2.3450000286102295
2017-10-12,13510.0,2.322999954223633
2017-10-13,13498.0,2.2799999713897705
2017-10-16,13492.0,2.306999921798706
2017-10-17,13476.0,2.2980000972747803
2017-10-18,13495.0,2.3389999866485596
2017-10-19,13510.0,2.321000099182129
2017-10-20,13490.0,2.38100004196167
2017-10-23,13516.0,2.375999927520752
2017-10-24,13535.0,2.4059998989105225
2017-10-25,13525.0,2.444000005722046
2017-10-26,13572.0,2.4519999027252197
2017-10-27,13643.0,2.427999973297119
2017-10-30,13588.0,2.369999885559082
2017-10-31,13574.0,2.375999927520752
2017-11-01,13554.0,2.375999927520752
2017-11-02,13553.0,2.3469998836517334
2017-11-03,13543.0,2.3429999351501465
2017-11-06,13480.0,2.319999933242798
2017-11-07,13483.0,2.306999921798706
2017-11-08,13514.0,2.325000047683716
2017-11-09,13503.0,2.3310000896453857
2017-11-10,13527.0,2.4000000953674316
2017-11-13,13512.0,2.4000000953674316
2017-11-14,13553.0,2.38100004196167
2017-11-15,13545.0,2.3350000381469727
2017-11-17,13514.0,2.3540000915527344
2017-11-20,13508.0,2.371999979019165
2017-11-21,13525.0,2.36299991607666
2017-11-22,13519.0,2.322000026702881
2017-11-23,13491.0,
2017-11-24,13489.0,2.3399999141693115
2017-11-27,13498.0,2.328000068664551
2017-11-28,13511.0,2.3380000591278076
2017-11-29,13500.0,2.375999927520752
2017-11-30,13504.0,2.4170000553131104
2017-12-01,13541.0,2.361999988555908
2017-12-04,13560.0,2.378999948501587
2017-12-05,13494.0,2.3559999465942383
2017-12-06,13513.0,2.3299999237060547
2017-12-07,13534.0,2.375999927520752
2017-12-08,13553.0,2.382999897003174
2017-12-11,13507.0,2.384999990463257
2017-12-12,13552.0,2.4030001163482666
2017-12-13,13551.0,2.3489999771118164
2017-12-14,13540.0,2.3459999561309814
2017-12-15,13554.0,2.3550000190734863
2017-12-18,13568.0,2.3919999599456787
2017-12-19,13580.0,2.4630000591278076
2017-12-20,13575.0,2.496999979019165
2017-12-21,13573.0,2.4809999465942383
2017-12-22,13562.0,2.484999895095825
2017-12-25,13551.0,
2017-12-26,13532.0,2.4670000076293945
2017-12-27,13552.0,2.4140000343322754
2017-12-28,13558.0,2.431999921798706
2017-12-29,13558.0,2.4049999713897705
2018-01-01,13542.0,
2018-01-02,13550.0,2.4649999141693115
2018-01-03,13496.0,2.447000026702881
2018-01-04,13468.0,2.453000068664551
2018-01-05,13415.0,2.4760000705718994
2018-01-08,13427.0,2.4800000190734863
2018-01-09,13427.0,2.5460000038146973
2018-01-10,13430.0,2.549999952316284
2018-01-11,13441.0,2.5309998989105225
2018-01-12,13393.0,2.552000045776367
2018-01-15,13295.0,
2018-01-16,13305.0,2.5439999103546143
2018-01-17,13306.0,2.578000068664551
2018-01-18,13336.0,2.6110000610351562
2018-01-19,13334.0,2.63700008392334
2018-01-22,13325.0,2.6649999618530273
2018-01-23,13342.0,2.624000072479248
2018-01-24,13336.0,2.6540000438690186
2018-01-25,13298.0,2.621000051498413
2018-01-26,13299.0,2.6619999408721924
2018-01-29,13296.0,2.6989998817443848
2018-01-30,13367.0,2.7260000705718994
2018-01-31,13421.0,2.7200000286102295
2018-02-01,13383.0,2.7730000019073486
2018-02-02,13386.0,2.8540000915527344
2018-02-05,13411.0,2.7939999103546143
2018-02-06,13564.0,2.7679998874664307
2018-02-07,13544.0,2.8440001010894775
2018-02-08,13641.0,2.8510000705718994
2018-02-09,13598.0,2.8289999961853027
2018-02-12,13610.0,2.8570001125335693
2018-02-13,13643.0,2.8399999141693115
2018-02-14,13640.0,2.9130001068115234
2018-02-15,13622.0,2.8910000324249268
2018-02-16,13552.0,2.877000093460083
2018-02-19,13552.0,
2018-02-20,13554.0,2.8929998874664307
2018-02-21,13608.0,2.943000078201294
2018-02-22,13612.0,2.9170000553131104
2018-02-23,13676.0,2.871000051498413
2018-02-26,13652.0,2.8589999675750732
2018-02-27,13651.0,2.9079999923706055
2018-02-28,13694.0,2.868000030517578
2018-03-01,13756.0,2.803999900817871
2018-03-02,13741.0,2.8570001125335693
2018-03-05,13751.0,2.88100004196167
2018-03-06,13737.0,2.877000093460083
2018-03-07,13759.0,2.882999897003174
2018-03-08,13745.0,2.865999937057495
2018-03-09,13786.0,2.8940000534057617
2018-03-12,13772.0,2.869999885559082
2018-03-13,13755.0,2.8480000495910645
2018-03-14,13740.0,2.816999912261963
2018-03-15,13725.0,2.8259999752044678
2018-03-16,13758.0,2.8480000495910645
2018-03-19,13748.0,2.8450000286102295
2018-03-20,13771.0,2.878999948501587
2018-03-21,13743.0,2.9070000648498535
2018-03-22,13705.0,2.8320000171661377
2018-03-23,13754.0,2.8299999237060547
2018-03-26,13762.0,2.8429999351501465
2018-03-27,13718.0,2.7860000133514404
2018-03-28,13740.0,2.7750000953674316
2018-03-29,13756.0,2.740999937057495
2018-03-30,13757.0,
2018-04-02,13768.0,2.7320001125335693
2018-04-03,13748.0,2.7839999198913574
2018-04-04,13741.0,2.7880001068115234
2018-04-05,13751.0,2.8320000171661377
2018-04-06,13760.0,2.7750000953674316
2018-04-09,13763.0,2.7860000133514404
2018-04-10,13768.0,2.796999931335449
2018-04-11,13742.099609375,2.7899999618530273
2018-04-12,13753.5,2.8340001106262207
2018-04-13,13767.0,2.8289999961853027
2018-04-16,13733.0,2.8320000171661377
2018-04-17,13766.0,2.813999891281128
2018-04-18,13757.0,2.867000102996826
2018-04-19,13769.0,2.9140000343322754
2018-04-20,13800.0,2.9509999752044678
2018-04-23,13899.0,2.9730000495910645
2018-04-24,13961.0,2.9830000400543213
2018-04-25,13872.0,3.0239999294281006
2018-04-26,13919.0,2.990000009536743
2018-04-27,13879.0,2.9570000171661377
2018-04-30,13870.0,2.936000108718872
2018-05-01,13901.0,2.9760000705718994
2018-05-02,13982.2998046875,2.9639999866485596
2018-05-03,14002.2998046875,2.946000099182129
2018-05-04,13931.0,2.944000005722046
2018-05-07,13933.0,2.950000047683716
2018-05-08,14268.5,2.9690001010894775
2018-05-09,14264.099609375,3.003999948501587
2018-05-10,14073.0,2.9709999561309814
2018-05-11,14073.0,2.9709999561309814
2018-05-14,13943.0,2.994999885559082
2018-05-15,13963.0,3.0799999237060547
2018-05-16,14030.0,3.0950000286102295
2018-05-17,14149.2001953125,3.1089999675750732
2018-05-18,14153.5,3.066999912261963
2018-05-21,14163.0,3.065000057220459
2018-05-22,14220.0,3.065000057220459
2018-05-23,14200.7998046875,3.003000020980835
2018-05-24,14169.0,2.9809999465942383
2018-05-25,14124.0,2.930999994277954
2018-05-28,14078.0,
2018-05-29,14010.0,2.7679998874664307
2018-05-30,14029.0,2.8420000076293945
2018-05-31,13977.0,2.822000026702881
2018-06-01,13880.0,2.8949999809265137
2018-06-04,13938.0,2.937000036239624
2018-06-05,13860.0,2.9189999103546143
2018-06-06,13870.0,2.9749999046325684
2018-06-07,13822.0,2.933000087738037
2018-06-08,13863.0,2.937000036239624
2018-06-11,13866.0,2.9570000171661377
2018-06-12,13923.0,2.9570000171661377
2018-06-13,13923.0,2.9769999980926514
2018-06-14,13923.0,2.946000099182129
2018-06-15,14121.400390625,2.9240000247955322
2018-06-18,13923.0,2.9260001182556152
2018-06-19,13923.0,2.8929998874664307
2018-06-20,13923.0,2.927999973297119
2018-06-21,13923.0,2.8970000743865967
2018-06-22,14088.0,2.9000000953674316
2018-06-25,14073.0,2.875
2018-06-26,14148.0,2.880000114440918
2018-06-27,14188.0,2.8269999027252197
2018-06-28,14235.0,2.8469998836517334
2018-06-29,14350.0,2.8489999771118164
2018-07-02,14317.0,2.865999937057495
2018-07-03,14347.0,2.8380000591278076
2018-07-04,14353.0,
2018-07-05,14400.0,2.8399999141693115
2018-07-06,14378.7998046875,2.8310000896453857
2018-07-09,14307.0,2.859999895095825
2018-07-10,14311.0,2.872999906539917
2018-07-11,14375.0,2.8420000076293945
2018-07-12,14378.0,2.8529999256134033
2018-07-13,14385.0,2.8310000896453857
2018-07-16,14373.0,2.8580000400543213
2018-07-17,14365.5,2.864000082015991
2018-07-18,14377.0,2.875
2018-07-19,14441.0,2.8469998836517334
2018-07-20,14468.0,2.8949999809265137
2018-07-23,14473.0,2.9649999141693115
2018-07-24,14567.5,2.9489998817443848
2018-07-25,14543.2998046875,2.936000108718872
2018-07-26,14465.0,2.9749999046325684
2018-07-27,14525.0,2.9600000381469727
2018-07-30,14411.0,2.9749999046325684
2018-07-31,14403.0,2.9639999866485596
2018-08-01,14409.2001953125,3.003000020980835
2018-08-02,14489.0,2.9860000610351562
2018-08-03,14521.0,2.953000068664551
2018-08-06,14486.0,2.937999963760376
2018-08-07,14543.2998046875,2.9730000495910645
2018-08-08,14422.0,2.9709999561309814
2018-08-09,14398.0,2.934999942779541
2018-08-10,14472.0,2.8570001125335693
2018-08-13,14473.0,2.877000093460083
2018-08-14,14594.0,2.8949999809265137
2018-08-15,14642.0,2.8519999980926514
2018-08-16,14555.7998046875,2.871000051498413
2018-08-17,14598.599609375,2.872999906539917
2018-08-20,14572.0,2.822999954223633
2018-08-21,14562.0,2.8440001010894775
2018-08-22,14570.0,2.822999954223633
2018-08-23,14572.0,2.821000099182129
2018-08-24,14664.0,2.8259999752044678
2018-08-27,14559.0,2.8480000495910645
2018-08-28,14551.0,2.884000062942505
2018-08-29,14653.0,2.884000062942505
2018-08-30,14618.0,2.859999895095825
2018-08-31,14751.0,2.8529999256134033
2018-09-03,14723.0,
2018-09-04,14832.0,2.9019999504089355
2018-09-05,14930.0,2.9019999504089355
2018-09-06,14979.900390625,2.878999948501587
2018-09-07,14893.0,2.941999912261963
2018-09-10,14813.0,2.937000036239624
2018-09-11,14844.5,2.9769999980926514
2018-09-12,14837.0,2.9630000591278076
2018-09-13,14807.0,2.9630000591278076
2018-09-14,14740.0,2.99399995803833
2018-09-17,14807.0,3.000999927520752
2018-09-18,14907.099609375,3.0480000972747803
2018-09-19,14867.0,3.0829999446868896
2018-09-20,14880.0,3.078000068664551
2018-09-21,14832.0,3.068000078201294
2018-09-24,14812.0,3.078000068664551
2018-09-25,14861.0,3.1019999980926514
2018-09-26,15021.5,3.061000108718872
2018-09-27,14985.0,3.055999994277954
2018-09-28,14918.7998046875,3.055999994277954
2018-10-01,14902.0,3.0799999237060547
2018-10-02,15053.2998046875,3.055999994277954
2018-10-03,15038.0,3.1610000133514404
2018-10-04,15139.2001953125,3.197000026702881
2018-10-05,15408.900390625,3.2249999046325684
2018-10-08,15173.0,3.2330000400543213
2018-10-09,15400.0,3.2079999446868896
2018-10-10,15223.0,3.2249999046325684
2018-10-11,15196.0,3.132999897003174
2018-10-12,15299.2001953125,3.1410000324249268
2018-10-15,15198.0,3.1630001068115234
2018-10-16,15193.7998046875,3.1559998989105225
2018-10-17,15193.0,3.178999900817871
2018-10-18,15264.2998046875,3.174999952316284
2018-10-19,15328.5,3.197999954223633
2018-10-22,15181.0,3.196000099182129
2018-10-23,15264.7001953125,3.1659998893737793
2018-10-24,15183.0,3.124000072479248
2018-10-25,15269.5,3.135999917984009
2018-10-26,15257.2998046875,3.0769999027252197
2018-10-29,15210.0,3.0869998931884766
2018-10-30,15297.7998046875,3.109999895095825
2018-10-31,15273.099609375,3.1589999198913574
2018-11-01,15196.0,3.1440000534057617
2018-11-02,15068.7001953125,3.2139999866485596
2018-11-05,14946.0,3.2009999752044678
2018-11-06,14921.599609375,3.2139999866485596
2018-11-07,14830.0,3.2130000591278076
2018-11-08,14598.900390625,3.2339999675750732
2018-11-09,14720.0,3.188999891281128
2018-11-12,14678.0,3.186000108718872
2018-11-13,14808.0,3.1449999809265137
2018-11-14,14794.2998046875,3.119999885559082
2018-11-15,14813.2998046875,3.118000030517578
2018-11-16,14562.2001953125,3.0739998817443848
2018-11-19,14605.0,3.056999921798706
2018-11-20,14652.7001953125,3.0480000972747803
2018-11-21,14664.2998046875,3.061000108718872
2018-11-22,14630.0,
2018-11-23,14600.0,3.053999900817871
2018-11-26,14533.0,3.072000026702881
2018-11-27,14526.900390625,3.055000066757202
2018-11-28,14575.5,3.0439999103546143
2018-11-29,14459.7998046875,3.0350000858306885
2018-11-30,14356.0,3.013000011444092
2018-12-03,14296.0,2.992000102996826
2018-12-04,14339.0,2.9240000247955322
2018-12-05,14448.599609375,
2018-12-06,14431.599609375,2.875999927520752
2018-12-07,14528.0,2.8499999046325684
2018-12-10,14463.0,2.8559999465942383
2018-12-11,14548.0,2.878999948501587
2018-12-12,14637.400390625,2.9059998989105225
2018-12-13,14579.7998046875,2.9110000133514404
2018-12-14,14550.0,2.8910000324249268
2018-12-17,14578.0,2.8570001125335693
2018-12-18,14588.7001953125,2.825000047683716
2018-12-19,14490.0,2.7780001163482666
2018-12-20,14493.0,2.7890000343322754
2018-12-21,14534.7998046875,2.7920000553131104
2018-12-24,14548.0,2.749000072479248
2018-12-25,14548.0,
2018-12-26,14710.0,2.796999931335449
2018-12-27,14609.400390625,2.743000030517578
2018-12-28,14561.599609375,2.7360000610351562
2018-12-31,14553.0,2.686000108718872
2019-01-01,14460.0,
2019-01-02,14460.0,2.6610000133514404
2019-01-03,14409.7001953125,2.553999900817871
2019-01-04,14375.400390625,2.6589999198913574
2019-01-07,14267.0,2.681999921798706
2019-01-08,14083.0,2.7160000801086426
2019-01-09,14138.0,2.7279999256134033
2019-01-10,14130.0,2.7309999465942383
2019-01-11,14048.0,2.7009999752044678
2019-01-14,14038.0,2.7100000381469727
2019-01-15,14117.0,2.7109999656677246
2019-01-16,14111.0,2.7309999465942383
2019-01-17,14140.0,2.749000072479248
2019-01-18,14173.0,2.7839999198913574
2019-01-21,14168.0,
2019-01-22,14307.0,2.7300000190734863
2019-01-23,14208.0,2.755000114440918
2019-01-24,14130.900390625,2.7119998931884766
2019-01-25,14189.0,2.753000020980835
2019-01-28,14078.0,2.74399995803833
2019-01-29,14063.0,2.7119998931884766
2019-01-30,14074.0,2.694999933242798
2019-01-31,14033.0,2.634999990463257
2019-02-01,13966.0,2.690999984741211
2019-02-04,13933.0,2.7239999771118164
2019-02-05,13957.5,2.7019999027252197
2019-02-06,13950.5,2.7019999027252197
2019-02-07,13915.0,2.6519999504089355
2019-02-08,13966.0,2.631999969482422
2019-02-11,13958.0,2.6610000133514404
2019-02-12,14033.0,2.684000015258789
2019-02-13,14012.7001953125,2.7079999446868896
2019-02-14,14151.0,2.6570000648498535
2019-02-15,14083.0,2.6659998893737793
2019-02-18,14136.0,
2019-02-19,14192.5,2.6470000743865967
2019-02-20,14096.5,2.6540000438690186
2019-02-21,14033.0,2.687999963760376
2019-02-22,14120.0,2.6549999713897705
2019-02-25,14051.0,2.6730000972747803
2019-02-26,14011.0,2.635999917984009
2019-02-27,13960.0,2.693000078201294
2019-02-28,14015.0,2.7109999656677246
2019-03-01,14194.0,2.755000114440918
2019-03-04,14108.0,2.7219998836517334
2019-03-05,14205.0,2.7219998836517334
2019-03-06,14150.5,2.691999912261963
2019-03-07,14214.5,2.635999917984009
2019-03-08,14240.7998046875,2.625
2019-03-11,14303.0,2.6429998874664307
2019-03-12,14283.0,2.6050000190734863
2019-03-13,14258.0,2.6110000610351562
2019-03-14,14258.0,2.630000114440918
2019-03-15,14287.0,2.5929999351501465
2019-03-18,14251.0,2.6019999980926514
2019-03-19,14251.0,2.614000082015991
2019-03-20,14223.0,2.5350000858306885
2019-03-21,14055.0,2.5369999408721924
2019-03-22,14133.0,2.4549999237060547
2019-03-25,14158.0,2.4200000762939453
2019-03-26,14173.0,2.4140000343322754
2019-03-27,14163.0,2.374000072479248
2019-03-28,14346.0,2.3889999389648438
2019-03-29,14235.0,2.4140000343322754
2019-04-01,14233.0,2.496999979019165
2019-04-02,14240.0,2.4809999465942383
2019-04-03,14213.0,2.5169999599456787
2019-04-04,14210.0,2.51200008392334
2019-04-05,14151.0,2.500999927520752
2019-04-08,14112.0,2.5190000534057617
2019-04-09,14191.0,2.499000072479248
2019-04-10,14136.0,2.4769999980926514
2019-04-11,14177.0,2.503999948501587
2019-04-12,14138.0,2.559999942779541
2019-04-15,14086.0,2.552999973297119
2019-04-16,14155.5,2.5920000076293945
2019-04-17,14079.0,2.5920000076293945
2019-04-18,14078.0,2.559999942779541
2019-04-19,14036.0,
2019-04-22,14036.0,2.5899999141693115
2019-04-23,14061.5,2.569999933242798
2019-04-24,14061.0,2.5220000743865967
2019-04-25,14154.0,2.5339999198913574
2019-04-26,14306.5,2.505000114440918
2019-04-29,14165.0,2.5360000133514404
2019-04-30,14191.0,2.509000062942505
2019-05-01,14243.0,2.510999917984009
2019-05-02,14244.2998046875,2.552000045776367
2019-05-03,14244.0,2.5309998989105225
2019-05-06,14230.0,2.5
2019-05-07,14286.0,2.447999954223633
2019-05-08,14346.2998046875,2.4820001125335693
2019-05-09,14288.0,2.4570000171661377
2019-05-10,14343.0,2.4549999237060547
2019-05-13,14318.0,2.4049999713897705
2019-05-14,14497.400390625,2.4189999103546143
2019-05-15,14423.0,2.378999948501587
2019-05-16,14540.0,2.4049999713897705
2019-05-17,14569.5,2.3929998874664307
2019-05-20,14443.0,2.4159998893737793
2019-05-21,14448.0,2.4260001182556152
2019-05-23,14518.0,2.2960000038146973
2019-05-24,14453.0,2.3239998817443848
2019-05-27,14386.0,
2019-05-28,14445.0,2.2679998874664307
2019-05-29,14468.0,2.2360000610351562
2019-05-30,14393.0,2.2269999980926514
2019-05-31,14401.0,2.1419999599456787
2019-06-03,14268.0,2.0810000896453857
2019-06-04,14237.0,2.11899995803833
2019-06-05,14260.0,2.122999906539917
2019-06-06,14280.0,2.124000072479248
2019-06-07,14256.0,2.0840001106262207
2019-06-10,14268.0,2.1429998874664307
2019-06-11,14276.0,2.140000104904175
2019-06-12,14294.5,2.127000093460083
2019-06-13,14262.0,2.0910000801086426
2019-06-14,14273.0,2.0929999351501465
2019-06-17,14318.0,2.0859999656677246
2019-06-18,14413.5,2.059999942779541
2019-06-19,14289.5,2.0290000438690186
2019-06-20,14280.0,2.000999927520752
2019-06-21,14142.0,2.068000078201294
2019-06-24,14148.0,2.0209999084472656
2019-06-25,14183.0,1.99399995803833
2019-06-26,14118.0,2.0490000247955322
2019-06-27,14215.5,2.005000114440918
2019-06-28,14184.5,2.0
2019-07-01,14121.0,2.0339999198913574
2019-07-02,14150.0,1.9759999513626099
2019-07-03,14196.0,1.9529999494552612
2019-07-04,14178.5,
2019-07-05,14150.0,2.0480000972747803
2019-07-08,14076.0,2.0339999198913574
2019-07-09,14187.0,2.053999900817871
2019-07-10,14236.0,2.061000108718872
2019-07-11,14161.5,2.119999885559082
2019-07-12,14124.0,2.1059999465942383
2019-07-15,14000.0,2.0920000076293945
2019-07-16,13913.0,2.121999979019165
2019-07-17,14008.5,2.061000108718872
2019-07-18,14023.0,2.0380001068115234
2019-07-19,13970.0,2.0480000972747803
2019-07-22,13941.0,2.0429999828338623
2019-07-23,13997.0,2.0739998817443848
2019-07-24,14039.0,2.049999952316284
2019-07-25,14027.5,2.0739998817443848
2019-07-26,14052.7001953125,2.0810000896453857
2019-07-29,13997.0,2.055000066757202
2019-07-30,14066.0,2.061000108718872
2019-07-31,14066.400390625,2.0209999084472656
