date,log_return_pct,high_vol_probability_filtered,high_vol_probability_smoothed
2017-02-14,-0.09002926559027222,0.017693806299083382,0.003376376968957588
2017-02-15,-0.015012760874913616,0.015642963863825965,0.003016033119519654
2017-02-16,-0.03754176565471844,0.01520510827272704,0.0029694796972821497
2017-02-17,0.03754176565472841,0.01501254296953778,0.0030175896958559694
2017-02-20,0.21746474769327026,0.01749554003322271,0.003394151893450089
2017-02-21,-0.022474435424416413,0.015616116217688259,0.0030407189354017708
2017-02-22,0.08238158114297912,0.015372505890683907,0.0030461233557569287
2017-02-23,-0.14983520933296557,0.016484549304184557,0.003252827301637823
2017-02-24,-0.09751341582063183,0.01595713805881569,0.0031334992000673443
2017-02-27,-0.00750497204749664,0.015178290800097376,0.0030850953650639465
2017-02-28,0.11251548274738464,0.01555897540428215,0.003561179935352709
2017-03-01,0.3890764354522065,0.025550178539710394,0.005394448563450006
2017-03-02,0.00746742336904747,0.017638844770053744,0.004758339998104024
2017-03-03,-0.14197648564600296,0.016969523364567557,0.008930057213576308
2017-03-06,-0.7129218593691874,0.0995224031896705,0.02694009587173892
2017-03-07,0.4808423990356035,0.08263602614522304,0.015834085971427426
2017-03-08,-0.04498088388308193,0.033341941129641325,0.006544695433906431
2017-03-09,0.23966458445996747,0.023882181932759657,0.00614714248276697
2017-03-10,0.26147712032669324,0.021721494088711015,0.009972734438973728
2017-03-13,-0.4261848014944834,0.03330833021183656,0.02491805673850742
2017-03-14,0.194625407643741,0.022293323367612822,0.05267636701844465
2017-03-15,0.13451911452288595,0.017788287081271902,0.17606637078728812
2017-03-16,-1.300427992741146,0.9073120709685738,0.7227665310912406
2017-03-17,0.4981142374696498,0.7122802934524626,0.3111090509043742
2017-03-20,0.35321120402510847,0.4234852568676959,0.09614320753768715
2017-03-21,0.015002625487586178,0.1533341819527557,0.023599117106403052
2017-03-22,-0.1801802289262911,0.06082356029199913,0.008364750001507736
2017-03-23,0.14266944413596816,0.028793826337270744,0.004327163225374253
2017-03-24,-0.06755489091592512,0.018890170979483104,0.0032806826645522115
2017-03-27,0.015016142381235048,0.015918018349951563,0.0030014388276289566
2017-03-28,-0.09013069560127757,0.01571689370711736,0.003032532273932782
2017-03-29,0.0075139948188686825,0.01510064728234195,0.002940174518642002
2017-03-30,-0.045092440265041625,0.015107584309993073,0.002982715505428838
2017-03-31,-0.030072927074254668,0.015030761481896318,0.003117520534894506
2017-04-03,0.2703313202951493,0.019169696504543133,0.003800576951433829
2017-04-04,-0.1425837921199136,0.01740955613300007,0.00341938484493995
2017-04-05,0.1200840732714725,0.016250853087968344,0.0032435899221799477
2017-04-06,-0.06752954674183947,0.01557458312958614,0.0034709046351721223
2017-04-07,0.22492137237520557,0.017870363195387606,0.004974647753318087
2017-04-10,0.1496670188832626,0.01682800504446977,0.009208640702292763
2017-04-11,-0.7656545435547312,0.1290600342455645,0.02851124525343424
2017-04-12,0.1505910984083539,0.049694048976907226,0.009021769370265645
2017-04-13,-0.10538995254307056,0.02518481949445979,0.004473934989720693
2017-04-14,-0.007532105603678383,0.017562502022773516,0.0034467641533132876
2017-04-17,0.08282197514426655,0.01588596860458366,0.003920260761548049
2017-04-18,-0.06022736009803527,0.0154178378551405,0.00698207316700286
2017-04-19,0.127939810490196,0.0158206671062977,0.021110345465724135
2017-04-20,0.3528664647191222,0.023323240690899236,0.08335254590007107
2017-04-21,-0.19504882402757537,0.019897169331949315,0.26742847836258765
2017-04-24,-1.6047577744638175,0.9964860647189553,0.9987709273687334
2017-04-25,0.14487783234855625,0.6366719075998193,0.95301804565474
2017-04-26,1.3546958602913364,0.9968879989837938,0.984423604531948
2017-04-27,-0.31621770063067,0.7093257588440289,0.4409555777846806
2017-04-28,0.6763891712495986,0.7117679950517192,0.27225852144578894
2017-05-01,-0.2174484416970174,0.3636389680263151,0.0715457004996594
2017-05-02,0.022516606092047406,0.1277988811559993,0.018444469165546273
2017-05-03,-0.22539453569251208,0.055868371035360506,0.00758348278506406
2017-05-04,0.06767171956433146,0.025974429540673763,0.004192344967465991
2017-05-05,0.27022985968511043,0.02277441290773507,0.004136436427632616
2017-05-08,-0.18758212215821413,0.01951595149429601,0.0036925697605427075
2017-05-09,0.06757010655376817,0.01627828093847456,0.0032805866667697
2017-05-10,0.26233946762418786,0.019286222616856454,0.0037963142694255768
2017-05-11,-0.04492363058480864,0.01619412499270312,0.0034447155747803072
2017-05-12,-0.30751946229741295,0.022024500739585704,0.004435756975981743
2017-05-15,0.08259808992220972,0.01705707853097382,0.003625167190822463
2017-05-16,-0.28562857662980795,0.021272958184831,0.004539951537568128
2017-05-17,-0.08283444880435753,0.017058080509551658,0.0045657431600202554
2017-05-18,0.3309268964697318,0.02257254222600419,0.008443522494166935
2017-05-19,0.6063573618040248,0.06111899731571217,0.01734709211100264
2017-05-22,-0.5312991881984137,0.07679194458287283,0.015304350248650275
2017-05-23,-0.24038473113945544,0.039300862973092744,0.006839355807897101
2017-05-24,0.0,0.021245513138243452,0.0037490905883315975
2017-05-25,0.04511617491370439,0.016601050762328547,0.00309991837140105
2017-05-26,0.0,0.015332543764951858,0.002991968102033276
2017-05-29,-0.1053027551235662,0.01574887907197891,0.0031585921222877567
2017-05-30,0.20298469549017065,0.01734170989699678,0.0033761479465725937
2017-05-31,0.03003679529979521,0.015541857388390465,0.0031036617121304303
2017-06-01,-0.18787815995034451,0.01737887784167013,0.003412181053833138
2017-06-02,-0.04514333083963086,0.01569924322610265,0.003095403366995178
2017-06-05,0.12033695796327284,0.015794883521101043,0.003182921089066089
2017-06-06,-0.15797197402603033,0.016766710413074357,0.0035132798626031085
2017-06-07,-0.18084550177845665,0.017563971979672778,0.004025148090733945
2017-06-08,0.406443431719838,0.027744072307138642,0.00547680244452816
2017-06-09,-0.15034205643180262,0.020000497248169772,0.003801625661826448
2017-06-12,0.01504438095209348,0.016204254479854928,0.0031674503537699695
2017-06-13,0.14280884835287147,0.016255564543958212,0.003306672389964353
2017-06-14,-0.2406378059989936,0.019184321146491396,0.003746836179103107
2017-06-15,0.0301114124527503,0.01601702530530536,0.0030953844425399522
2017-06-16,0.06019563763405786,0.015321822307307616,0.003008507235542633
2017-06-19,-0.12795907056250816,0.016081101151451234,0.003143721593249658
2017-06-20,0.06776343292843773,0.015385099950413324,0.003001026199436074
2017-06-21,0.03762651961463508,0.015059102607734708,0.0030223245713965714
2017-06-22,0.07521059319635157,0.015171184134767816,0.003384725649653365
2017-06-23,0.3002779825510016,0.020416445459012812,0.004947546618448499
2017-06-26,-0.42816966821689467,0.03285073839894761,0.0068011512241765056
2017-06-27,0.25562001739305695,0.024394530667010667,0.004597586550663615
2017-06-28,-0.0751145532200368,0.017801571639261195,0.0034030186482718544
2017-06-29,-0.0902120043137909,0.01621959721511089,0.0032309465059483303
2017-06-30,-0.13547078161247889,0.016455905135623353,0.0034645800323379592
2017-07-03,0.15051176832955337,0.016451981745010655,0.0041302677947668955
2017-07-04,0.49508765142469446,0.03617461607617003,0.007101072846703196
2017-07-05,-0.09732360865521836,0.02128713555967293,0.004003583692328537
2017-07-06,0.08984053909660616,0.01693189261875523,0.0033026793941440444
2017-07-07,0.14955510153134755,0.01656699466654546,0.0034435069318383763
2017-07-10,0.18662989254897483,0.0171945972442374,0.004143484672649572
2017-07-12,-0.4410068066131932,0.03252269121526555,0.006513915967403886
2017-07-13,0.1048218125328567,0.020115892396234694,0.0038776599746088436
2017-07-14,-0.1647693602254779,0.01815166036719102,0.003495148788533935
2017-07-17,-0.0674839751175857,0.016073422864967074,0.0031286465979973835
2017-07-18,-0.08254230761675468,0.01567400091647362,0.0031047854718351505
2017-07-19,-0.14273375070963398,0.016434906824944973,0.003226571963225873
2017-07-20,0.05260982421897772,0.015389721638380111,0.003067677985977132
2017-07-21,-0.045092440265041625,0.015182527925509438,0.003327648330176329
2017-07-24,-0.28605861120657194,0.020633106635768315,0.004646457497238772
2017-07-25,0.38373321230754903,0.027336097850492683,0.0052715769949156005
2017-07-26,0.09007657117083526,0.01853968035318361,0.0034873931225755514
2017-07-27,0.0075027197394141746,0.015826223946783746,0.00307491963338552
2017-07-28,-0.13513515569989581,0.01634107877998752,0.0031772576690867883
2017-07-31,0.06759040473610455,0.015451531586087204,0.0029868132166719972
2017-08-01,-0.015016142381248952,0.015065745926127784,0.002922193474992917
2017-08-02,-0.00750891684226901,0.014949377128933926,0.0029045105772994603
2017-08-03,0.0,0.014908545918788166,0.0029009335571222143
2017-08-04,0.01501726988857103,0.01489475660740883,0.002913466456644268
2017-08-07,-0.07510891144744605,0.015287990321368978,0.0029862792665687073
2017-08-08,0.04507211614763623,0.015060421552163404,0.0029481732966866545
2017-08-09,-0.06761579461997957,0.015263229416362958,0.0030202855069133283
2017-08-10,0.15019528206495691,0.016117710846443985,0.003136928504179089
2017-08-11,0.007503845724451677,0.015203527591058055,0.003015425857961573
2017-08-14,0.17992358103680164,0.016659004373583215,0.003241499208225895
2017-08-15,-0.06743341206342654,0.01568083589279691,0.0030545547469664584
2017-08-16,0.08990111483534342,0.015454937549757118,0.0030078741074723186
2017-08-17,-0.029958058941855246,0.015119850220049972,0.003003070049715153
2017-08-18,0.1646583711593591,0.016333556907694925,0.003222232562596626
2017-08-21,-0.12721219959279376,0.016346839742263343,0.0032189463228066346
2017-08-22,-0.08240009455332253,0.01574487651457035,0.0031421759520883965
2017-08-23,-0.14248755644827255,0.016450150603691732,0.0033128260557209223
2017-08-24,0.19493183560496788,0.017352045362812055,0.0034240536610070644
2017-08-25,-0.1349123274636563,0.016759926917352792,0.003308695898809858
2017-08-28,0.04499100255855521,0.0154396767764826,0.0032377953783543703
2017-08-29,-0.2702501457138304,0.02004368329333087,0.004085270806162713
2017-08-30,0.22525914315526743,0.019240315258294304,0.0036936604150241367
2017-08-31,0.007499906254682912,0.01600669595897978,0.0031006846654956528
2017-09-01,-0.09754268265425603,0.01582960056992351,0.0030971397445560527
