date,usd_idr,us10y_yield,log_return_pct,us10y_change_bp,return_lag_1,abs_return_lag_1,return_lag_2,abs_return_lag_2,return_lag_5,abs_return_lag_5,return_lag_10,abs_return_lag_10,return_lag_20,abs_return_lag_20,rolling_vol_5,rolling_vol_20,us10y_change_bp_lag_1,direction_up,high_vol_probability_filtered,high_vol_probability_filtered_lag_1,high_vol_probability_smoothed
2024-01-30,15828.0,4.059000015258789,0.3823346602018515,-3.2000064849853516,-0.2558964084352622,0.2558964084352622,0.5932287997747042,0.5932287997747042,0.34872781809666176,0.34872781809666176,0.2756903979919822,0.2756903979919822,-0.0006475268315816516,0.0006475268315816516,0.33810540188679755,0.30353149065035095,-6.89997673034668,1,0.03233238569641163,0.03257944951861664,0.006386328754397856
2024-01-31,15785.0,3.9670000076293945,-0.27204015132229187,-9.200000762939453,0.3823346602018515,0.3823346602018515,-0.2558964084352622,0.2558964084352622,0.3793377303451954,0.3793377303451954,0.5068824814437365,0.5068824814437365,0.7447979768144393,0.7447979768144393,0.341805783813821,0.30734791444853665,-3.2000064849853516,0,0.025938091573420422,0.03233238569641163,0.004927385471891862
2024-02-01,15769.0,3.86299991607666,-0.10141345865051749,-10.400009155273438,-0.27204015132229187,0.27204015132229187,0.3823346602018515,0.3823346602018515,-0.003181724176599829,0.003181724176599829,-0.00640020480873385,0.00640020480873385,0.3671147007841835,0.3671147007841835,0.38668231066425507,0.2858369902188957,-9.200000762939453,0,0.018560146784528896,0.025938091573420422,0.003741444847452772
2024-02-02,15726.0,4.0329999923706055,-0.27305938541255453,17.00000762939453,-0.10141345865051749,0.10141345865051749,-0.27204015132229187,0.27204015132229187,0.5932287997747042,0.5932287997747042,-0.06979131355829879,0.06979131355829879,-0.28326807069865517,0.28326807069865517,0.3949370067574851,0.2812434186831573,-10.400009155273438,0,0.02123001386955578,0.018560146784528896,0.0041302901548490225
2024-02-05,15727.2001953125,4.164000034332275,0.0076316260706640405,13.100004196166992,-0.27305938541255453,0.27305938541255453,-0.10141345865051749,0.10141345865051749,-0.2558964084352622,0.2558964084352622,-0.07752656736824555,0.07752656736824555,-0.21620932313636074,0.21620932313636074,0.28125574569264505,0.2805802134632309,17.00000762939453,1,0.01652000065240234,0.02123001386955578,0.0032808809258311456
2024-02-06,15711.5,4.090000152587891,-0.09987815348679609,-7.399988174438477,0.0076316260706640405,0.0076316260706640405,-0.27305938541255453,0.27305938541255453,0.3823346602018515,0.3823346602018515,0.34872781809666176,0.34872781809666176,0.11623027815467044,0.11623027815467044,0.27015123209307235,0.2729731604099588,13.100004196166992,0,0.015996761198549734,0.01652000065240234,0.003512999260693267
2024-02-07,15733.0,4.110000133514404,0.13674889631230705,1.9999980926513672,-0.09987815348679609,0.09987815348679609,0.0076316260706640405,0.0076316260706640405,-0.27204015132229187,0.27204015132229187,0.3793377303451954,0.3793377303451954,0.2513697746419373,0.2513697746419373,0.12220139344871804,0.2757277797718344,-7.399988174438477,1,0.016104834565199927,0.015996761198549734,0.004793936815582398
2024-02-08,15647.0,4.170000076293945,-0.5481211938366071,5.999994277954102,0.13674889631230705,0.13674889631230705,-0.09987815348679609,0.09987815348679609,-0.10141345865051749,0.10141345865051749,-0.003181724176599829,0.003181724176599829,0.1318773410384277,0.1318773410384277,0.15149600866361,0.2729193286058324,1.9999980926513672,0,0.04710976495104873,0.016104834565199927,0.010359435142145889
2024-02-09,15660.2998046875,4.186999797821045,0.08496296755409576,1.699972152709961,-0.5481211938366071,0.5481211938366071,0.13674889631230705,0.13674889631230705,-0.27305938541255453,0.27305938541255453,0.5932287997747042,0.5932287997747042,0.009642736616117201,0.009642736616117201,0.26602942060530377,0.30448225014641667,5.999994277954102,1,0.023799618992950883,0.04710976495104873,0.006149302470923138
2024-02-12,15598.0,4.171999931335449,-0.3986134087154906,-1.4999866485595703,0.08496296755409576,0.08496296755409576,-0.5481211938366071,0.5481211938366071,0.0076316260706640405,0.0076316260706640405,-0.2558964084352622,0.2558964084352622,-0.34320908876534645,0.34320908876534645,0.2744700127093748,0.30468963920777936,1.699972152709961,0,0.031589557740132286,0.023799618992950883,0.009192026105504583
